"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.617170208E0,5.658233643E-2,-7.170089722E-2,9.773176575E0,9.773603375E0
9.627200208E0,6.451583862E-2,-9.789642334E-2,9.771380310E0,9.772083666E0
9.637230208E0,5.942642212E-2,-7.903564453E-2,9.780661011E0,9.781160869E0
9.647259208E0,7.065307617E-2,-8.906478882E-2,9.786498871E0,9.787159166E0
9.657290208E0,6.286926270E-2,-9.864486694E-2,9.782307587E0,9.783006955E0
9.667320208E0,6.691085815E-2,-8.786727905E-2,9.781858521E0,9.782481988E0
9.677349208E0,6.960525513E-2,-7.873626709E-2,9.766590271E0,9.767155666E0
9.687378208E0,5.044509888E-2,-8.232879639E-2,9.784852295E0,9.785328670E0
9.697408208E0,4.445755005E-2,-9.131011963E-2,9.775721283E0,9.776248801E0
9.707438208E0,6.676116943E-2,-8.382568359E-2,9.765243073E0,9.765831048E0
9.717467208E0,6.122268677E-2,-9.310638428E-2,9.780810699E0,9.781445443E0
9.727497208E0,6.930587769E-2,-8.816665649E-2,9.774374084E0,9.775017412E0
9.737526208E0,7.589218140E-2,-7.813751221E-2,9.767638092E0,9.768245441E0
9.747556208E0,5.568420410E-2,-9.355545044E-2,9.779762878E0,9.780368874E0
9.757587208E0,8.187973022E-2,-8.427474976E-2,9.794881439E0,9.795586196E0
9.767616208E0,8.427474976E-2,-7.409591675E-2,9.772428131E0,9.773072394E0
9.777646208E0,7.499404907E-2,-7.574249268E-2,9.774224396E0,9.774805552E0
9.787676208E0,7.499404907E-2,-8.128097534E-2,9.772128754E0,9.772754529E0
9.797706208E0,5.478607178E-2,-7.978408813E-2,9.779912567E0,9.780391446E0
9.807736208E0,7.574249268E-2,-8.083190918E-2,9.780661011E0,9.781288286E0
9.817766208E0,5.194198608E-2,-8.023315430E-2,9.790690155E0,9.791156675E0
9.827796208E0,5.777984619E-2,-8.921447754E-2,9.777517548E0,9.778095271E0
9.837826208E0,5.733078003E-2,-9.610015869E-2,9.783355408E0,9.783995354E0
9.847856208E0,6.316864014E-2,-1.014889526E-1,9.759255524E0,9.759987636E0
9.857887208E0,7.514373779E-2,-9.041198730E-2,9.777966614E0,9.778673326E0
9.867916208E0,5.822891235E-2,-7.679031372E-2,9.789941711E0,9.790416032E0
9.877946208E0,6.691085815E-2,-8.143066406E-2,9.763895874E0,9.764464689E0
9.887976208E0,7.155120850E-2,-7.858657837E-2,9.770631866E0,9.771209879E0
9.898006208E0,3.547622681E-2,-6.840774536E-2,9.786798248E0,9.787101621E0
9.908036208E0,4.700225830E-2,-7.379653931E-2,9.785151672E0,9.785542826E0
9.918066208E0,5.149291992E-2,-7.813751221E-2,9.783205719E0,9.783653261E0
9.928093500E0,6.930587769E-2,-8.472381592E-2,9.776469727E0,9.777082476E0
9.938124500E0,7.394622803E-2,-8.771759033E-2,9.782756653E0,9.783429365E0
9.948154500E0,5.957611084E-2,-9.011260986E-2,9.791887665E0,9.792483527E0
9.958185500E0,8.187973022E-2,-9.250762939E-2,9.786798248E0,9.787577939E0
9.968215500E0,7.244934082E-2,-8.367599487E-2,9.781259766E0,9.781885973E0
9.978246500E0,7.020401001E-2,-7.200027466E-2,9.783804474E0,9.784321265E0
9.988277500E0,7.963439941E-2,-7.694000244E-2,9.788295135E0,9.788921445E0
9.998307500E0,5.807922363E-2,-6.601272583E-2,9.772577820E0,9.772973351E0
1.000833750E1,4.715194702E-2,-8.786727905E-2,9.773475952E0,9.773984661E0
